price_id,daily_price,weekly_price,monthly_price,cleaning_fee,security_deposit
4354,165.0,,,45.0,
4355,125.0,,,50.0,150.0
4356,204.0,,,70.0,
4357,1800.0,,,,
4358,199.0,,,85.0,500.0
4359,101.0,,,75.0,150.0
4360,109.0,,,50.0,100.0
4361,110.0,,,50.0,150.0
4362,45.0,,,,95.0
4363,110.0,,,50.0,200.0
4364,211.0,,4219.0,75.0,150.0
4365,75.0,500.0,,15.0,
4366,99.0,,1900.0,50.0,350.0
4367,85.0,,,20.0,
4368,185.0,,,50.0,200.0
4369,350.0,1200.0,4000.0,80.0,300.0
4370,103.0,,,65.0,
4371,124.0,,,75.0,
4372,59.0,,,,
4373,349.0,,,99.0,500.0
4374,145.0,925.0,3450.0,65.0,300.0
4375,50.0,,,,
4376,95.0,,,,
4377,130.0,,,75.0,150.0
4378,100.0,,,35.0,
4379,140.0,,,,
4380,250.0,1400.0,4000.0,100.0,200.0
4381,110.0,,,25.0,200.0
4382,99.0,,,49.0,
4383,125.0,,4000.0,65.0,200.0
4384,319.0,,,125.0,200.0
4385,494.0,,,,
4386,169.0,,,40.0,200.0
4387,90.0,500.0,,,
4388,189.0,,,90.0,200.0
4389,325.0,,5253.0,,1000.0
4390,110.0,,,100.0,300.0
4391,70.0,,,,
4392,100.0,1500.0,,80.0,300.0
4393,176.0,,,100.0,250.0
4394,99.0,,,35.0,100.0
4395,189.0,1200.0,4500.0,75.0,150.0
4396,128.0,,,60.0,250.0
4397,100.0,,,50.0,200.0
4398,149.0,,,60.0,100.0
4399,125.0,750.0,,35.0,
4400,120.0,,,85.0,
4401,100.0,,,75.0,
4402,150.0,,,40.0,
4403,228.0,,,50.0,
4404,115.0,,,20.0,
4405,60.0,,,30.0,
4406,50.0,,,,
4407,75.0,,,50.0,100.0
4408,99.0,,,35.0,100.0
4409,99.0,,,35.0,150.0
4410,26.0,,,40.0,
4411,800.0,,,100.0,
4412,50.0,,,,
4413,187.0,,,79.0,150.0
4414,145.0,,,50.0,
4415,128.0,,,60.0,200.0
4416,160.0,,,80.0,250.0
4417,95.0,595.0,2100.0,,200.0
4418,145.0,,,80.0,250.0
4419,175.0,,,50.0,
4420,145.0,1200.0,3200.0,140.0,300.0
4421,60.0,,,,
4422,99.0,,,30.0,150.0
4423,110.0,,,30.0,100.0
4424,238.0,,,99.0,100.0
4425,178.0,,,69.0,
4426,600.0,,7262.0,,1000.0
4427,190.0,,,75.0,200.0
4428,22.0,,,,
4429,129.0,,,180.0,
4430,211.0,,,89.0,350.0
4431,200.0,,,25.0,
4432,95.0,,,,
4433,350.0,,5253.0,,1000.0
4434,120.0,1000.0,,,
4435,81.0,,,,
4436,189.0,,,75.0,500.0
4437,99.0,,,39.0,149.0
4438,189.0,,,70.0,200.0
4439,140.0,,,40.0,
4440,110.0,,,55.0,200.0
4441,210.0,,,80.0,
4442,85.0,,,50.0,
4443,95.0,,,25.0,
4444,174.0,,,119.0,100.0
4445,75.0,,,55.0,250.0
4446,58.0,,,40.0,
4447,325.0,,5253.0,,1000.0
4448,220.0,,,80.0,
4449,185.0,,,69.0,
4450,329.0,,,150.0,300.0
4451,79.0,,2600.0,75.0,500.0
4452,112.0,,,,
4453,159.0,,3088.0,90.0,250.0
4454,180.0,1050.0,,100.0,200.0
4455,100.0,,,50.0,200.0
4456,135.0,,,75.0,250.0
4457,119.0,,,60.0,
4458,229.0,,,100.0,175.0
4459,168.0,1150.0,4400.0,60.0,250.0
4460,155.0,950.0,2900.0,100.0,2000.0
4461,147.0,,,100.0,
4462,199.0,,,80.0,290.0
4463,49.0,,,40.0,
4464,25.0,,,15.0,
4465,70.0,,,75.0,
4466,99.0,,,25.0,150.0
4467,90.0,,,150.0,500.0
4468,91.0,,,22.0,
4469,110.0,,,35.0,
4470,165.0,,,60.0,
4471,149.0,,,25.0,
4472,129.0,,,75.0,
4473,125.0,,,50.0,100.0
4474,50.0,,,20.0,
4475,185.0,,,91.0,250.0
4476,130.0,750.0,,,
4477,148.0,,,65.0,
4478,129.0,,,40.0,
4479,850.0,2825.0,9000.0,85.0,515.0
4480,425.0,,7080.0,,1000.0
4481,199.0,,,100.0,1500.0
4482,99.0,,,39.0,149.0
4483,199.0,,,180.0,
4484,114.0,,,,
4485,1000.0,,,,
4486,500.0,,,,
4487,361.0,,,125.0,500.0
4488,125.0,,,150.0,250.0
4489,499.0,,,,
4490,175.0,1000.0,3500.0,70.0,250.0
4491,165.0,,,75.0,500.0
4492,79.0,,,39.0,
4493,90.0,,,30.0,
4494,98.0,525.0,,55.0,95.0
4495,95.0,,,25.0,
4496,100.0,,,45.0,
4497,1610.0,,,,
4498,250.0,,,,
4499,195.0,,,50.0,150.0
4500,215.0,,,85.0,200.0
4501,330.0,,,100.0,300.0
4502,129.0,,,65.0,
4503,95.0,,,,
4504,125.0,,,75.0,250.0
4505,70.0,600.0,2000.0,20.0,200.0
4506,155.0,1350.0,4750.0,75.0,100.0
4507,177.0,,,45.0,500.0
4508,36.0,235.0,725.0,20.0,450.0
4509,130.0,700.0,2500.0,80.0,
4510,149.0,,,125.0,
4511,140.0,,,40.0,
4512,180.0,,,75.0,199.0
4513,160.0,,,30.0,
4514,170.0,,,100.0,
4515,30.0,190.0,,5.0,
4516,199.0,,,100.0,500.0
4517,299.0,,,99.0,200.0
4518,200.0,,,50.0,
4519,130.0,850.0,2500.0,90.0,250.0
4520,110.0,,,100.0,1200.0
4521,196.0,,,69.0,400.0
4522,149.0,850.0,,,
4523,267.0,,,150.0,250.0
4524,150.0,,,,
4525,110.0,1100.0,3800.0,65.0,
4526,150.0,,,,100.0
4527,105.0,,,50.0,200.0
4528,322.0,,,10.0,
4529,349.0,,,95.0,250.0
4530,125.0,,,50.0,
4531,55.0,,,15.0,
4532,229.0,,,119.0,499.0
4533,109.0,,,40.0,500.0
4534,250.0,,,,
4535,173.0,,,,
4536,88.0,533.0,2450.0,125.0,350.0
4537,55.0,,,20.0,100.0
4538,1000.0,,,100.0,
4539,222.0,,,120.0,299.0
4540,85.0,,,40.0,
4541,96.0,,4500.0,65.0,
4542,80.0,,,,
4543,105.0,,,,
4544,1000.0,,,,
4545,175.0,,,110.0,300.0
4546,199.0,,,150.0,500.0
4547,80.0,500.0,1700.0,5.0,250.0
4548,100.0,,,,200.0
4549,97.0,,,65.0,
4550,120.0,,,55.0,150.0
4551,150.0,940.0,3000.0,75.0,300.0
4552,77.0,435.0,1863.0,50.0,299.0
4553,500.0,,,75.0,
4554,148.0,,,59.0,350.0
4555,135.0,,,100.0,125.0
4556,160.0,,,,
4557,200.0,,,200.0,500.0
4558,217.0,,4396.0,50.0,200.0
4559,350.0,,6644.0,,1000.0
4560,400.0,,,50.0,
4561,99.0,,,15.0,
4562,99.0,,,65.0,
4563,75.0,,,35.0,
4564,410.0,,6026.0,,1000.0
4565,50.0,,,,
4566,234.0,,,50.0,500.0
4567,149.0,,,85.0,300.0
4568,69.0,,,35.0,
4569,150.0,,,50.0,
4570,449.0,,,155.0,350.0
4571,95.0,,,25.0,100.0
4572,115.0,,,80.0,250.0
4573,121.0,,,40.0,
4574,90.0,,,85.0,250.0
4575,175.0,,,50.0,199.0
4576,99.0,,,69.0,150.0
4577,159.0,,,65.0,150.0
4578,499.0,,,125.0,300.0
4579,180.0,,,75.0,199.0
4580,59.0,359.0,,35.0,
4581,290.0,,,100.0,
4582,219.0,,,90.0,300.0
4583,154.0,,,25.0,150.0
4584,250.0,,,40.0,
4585,79.0,,,30.0,
4586,250.0,,,50.0,200.0
4587,80.0,450.0,,30.0,
4588,60.0,,,10.0,
4589,125.0,565.0,1995.0,50.0,
4590,135.0,,,75.0,250.0
4591,97.0,,,,95.0
4592,399.0,,,155.0,350.0
4593,175.0,,,,
4594,110.0,,,55.0,250.0
4595,140.0,,,30.0,2000.0
4596,190.0,,,95.0,500.0
4597,200.0,,,50.0,200.0
4598,99.0,,,30.0,150.0
4599,249.0,,,99.0,250.0
4600,76.0,,,30.0,
4601,249.0,,,85.0,500.0
4602,85.0,,,,
4603,125.0,,,30.0,
4604,38.0,,,5.0,
4605,300.0,,,,300.0
4606,105.0,,,25.0,150.0
4607,99.0,,,40.0,
4608,28.0,,,,
4609,165.0,,,75.0,1000.0
4610,80.0,,,50.0,
4611,179.0,,,69.0,200.0
4612,31.0,,,,
4613,140.0,,,50.0,
4614,31.0,,,,
4615,139.0,,,,
4616,31.0,,,,
4617,99.0,,,80.0,400.0
4618,75.0,,,50.0,250.0
4619,31.0,,,,
4620,300.0,,,,
4621,31.0,,,,
4622,31.0,,,,
4623,90.0,800.0,2000.0,50.0,
4624,120.0,,,,300.0
4625,95.0,,,25.0,
4626,99.0,,,45.0,160.0
4627,379.0,,10784.0,,1000.0
4628,129.0,1048.0,3700.0,60.0,300.0
4629,60.0,,,,
4630,35.0,210.0,725.0,25.0,450.0
4631,35.0,240.0,750.0,25.0,450.0
4632,260.0,,,,
4633,349.0,,,125.0,350.0
4634,500.0,,,50.0,100.0
4635,105.0,,,40.0,100.0
4636,480.0,,,,
4637,190.0,,,80.0,150.0
4638,43.0,280.0,825.0,35.0,450.0
4639,235.0,,,125.0,1000.0
4640,225.0,,,80.0,250.0
4641,76.0,,,100.0,100.0
4642,188.0,1400.0,5000.0,75.0,150.0
4643,289.0,,,75.0,200.0
4644,129.0,,,75.0,250.0
4645,110.0,,,55.0,250.0
4646,125.0,850.0,3000.0,100.0,100.0
4647,229.0,1489.0,4797.0,65.0,200.0
4648,149.0,,,35.0,
4649,159.0,,,50.0,200.0
4650,40.0,200.0,600.0,20.0,
4651,165.0,,,69.0,250.0
4652,108.0,,,65.0,
4653,500.0,,,,
4654,149.0,,,75.0,250.0
4655,250.0,,,125.0,100.0
4656,299.0,,,150.0,750.0
4657,449.0,,,155.0,350.0
4658,299.0,,,99.0,100.0
4659,82.0,,,75.0,250.0
4660,105.0,525.0,,,
4661,31.0,,,,
4662,90.0,,,85.0,200.0
4663,199.0,,,75.0,
4664,90.0,,,25.0,150.0
4665,100.0,,,150.0,
4666,99.0,,,75.0,250.0
4667,169.0,,4900.0,,100.0
4668,99.0,,,75.0,150.0
4669,195.0,,,50.0,
4670,65.0,350.0,1300.0,20.0,100.0
4671,45.0,280.0,825.0,35.0,450.0
4672,95.0,,,,
4673,199.0,,,75.0,500.0
4674,400.0,,,30.0,400.0
4675,149.0,999.0,3900.0,35.0,
4676,259.0,,,65.0,200.0
4677,85.0,,,,
4678,70.0,,,,
4679,43.0,280.0,825.0,35.0,450.0
4680,150.0,,,80.0,1000.0
4681,199.0,,,150.0,
4682,600.0,2500.0,6000.0,75.0,500.0
4683,150.0,,,,
4684,82.0,,,,
4685,199.0,,,50.0,300.0
4686,199.0,,,99.0,300.0
4687,60.0,,,20.0,
4688,1000.0,,,120.0,250.0
4689,92.0,610.0,2200.0,100.0,1000.0
4690,75.0,,,40.0,150.0
4691,110.0,,,,
4692,150.0,,,50.0,150.0
4693,384.0,,,150.0,350.0
4694,150.0,,,38.0,100.0
4695,160.0,,,75.0,150.0
4696,165.0,,,75.0,500.0
4697,300.0,,,,
4698,135.0,,,,150.0
4699,150.0,,,75.0,
4700,60.0,600.0,2400.0,,100.0
4701,135.0,790.0,3200.0,,
4702,80.0,,,50.0,
4703,299.0,,,80.0,300.0
4704,1250.0,,,,
4705,153.0,999.0,4000.0,75.0,
4706,80.0,,,15.0,100.0
4707,188.0,1150.0,4850.0,65.0,
4708,199.0,,,75.0,300.0
4709,225.0,,,60.0,100.0
4710,175.0,,,65.0,500.0
4711,200.0,,,60.0,
4712,199.0,,,80.0,500.0
4713,135.0,,,35.0,300.0
4714,162.0,,,80.0,250.0
4715,150.0,950.0,3600.0,50.0,
4716,250.0,,,50.0,300.0
4717,199.0,,,75.0,150.0
4718,195.0,,,80.0,300.0
4719,199.0,,,150.0,
4720,139.0,,,50.0,
4721,125.0,,,50.0,
4722,118.0,987.0,3291.0,75.0,1000.0
4723,99.0,,,65.0,
4724,160.0,,,90.0,100.0
4725,1200.0,,10661.0,,2500.0
4726,130.0,,,,
4727,90.0,,,100.0,100.0
4728,36.0,260.0,750.0,25.0,450.0
4729,99.0,,,60.0,
4730,70.0,,,35.0,100.0
4731,69.0,,,50.0,100.0
4732,249.0,,,179.0,1000.0
4733,350.0,,,75.0,375.0
4734,128.0,,,65.0,
4735,84.0,,,30.0,100.0
4736,145.0,,,65.0,
4737,150.0,950.0,3500.0,75.0,150.0
4738,150.0,,,150.0,300.0
4739,249.0,,,150.0,500.0
4740,43.0,280.0,825.0,35.0,450.0
4741,119.0,,,49.0,
4742,200.0,1000.0,2900.0,50.0,
4743,120.0,,,,
4744,165.0,,,55.0,150.0
4745,495.0,,,150.0,1500.0
4746,69.0,,,40.0,
4747,159.0,,,159.0,1000.0
4748,150.0,,,35.0,300.0
4749,200.0,,,,
4750,31.0,,,,
4751,185.0,,,95.0,500.0
4752,199.0,,,99.0,250.0
4753,500.0,,7000.0,100.0,500.0
4754,199.0,,,50.0,300.0
4755,134.0,,,59.0,200.0
4756,67.0,,,20.0,
4757,31.0,,,,
4758,100.0,,,30.0,150.0
4759,69.0,460.0,,15.0,
4760,399.0,,,150.0,300.0
4761,45.0,,,20.0,300.0
4762,125.0,,,50.0,
4763,40.0,,,,
4764,135.0,,,99.0,200.0
4765,100.0,,,30.0,
4766,139.0,,,25.0,200.0
4767,165.0,950.0,2600.0,15.0,
4768,150.0,,,100.0,300.0
4769,110.0,,,95.0,200.0
4770,249.0,1575.0,5500.0,179.0,1000.0
4771,85.0,,,10.0,
4772,155.0,,,55.0,
4773,159.0,,,75.0,160.0
4774,95.0,,,,
4775,95.0,,,35.0,
4776,80.0,,,35.0,
4777,349.0,,,80.0,300.0
4778,175.0,,,85.0,500.0
4779,105.0,,,59.0,
4780,199.0,,,85.0,500.0
4781,129.0,,,60.0,250.0
4782,100.0,,,50.0,
4783,46.0,,,20.0,300.0
4784,67.0,,,20.0,200.0
4785,206.0,,,100.0,300.0
4786,800.0,,,,
4787,83.0,600.0,2250.0,40.0,225.0
4788,100.0,,,35.0,
4789,97.0,,,50.0,100.0
4790,150.0,,,75.0,
4791,25.0,,700.0,,
4792,999.0,,,,
4793,215.0,,4850.0,79.0,150.0
4794,61.0,,,35.0,100.0
4795,600.0,,,50.0,
4796,120.0,,,50.0,250.0
4797,175.0,,,85.0,500.0
4798,189.0,,,79.0,199.0
4799,229.0,1350.0,5000.0,120.0,1000.0
4800,153.0,,,,
4801,119.0,,,100.0,350.0
4802,135.0,,,150.0,300.0
4803,145.0,,,40.0,175.0
4804,65.0,,,30.0,
4805,85.0,,,,
4806,134.0,,,25.0,150.0
4807,199.0,,,79.0,99.0
4808,280.0,,,140.0,295.0
4809,286.0,,,65.0,300.0
4810,249.0,1709.0,5120.0,75.0,200.0
4811,43.0,210.0,750.0,35.0,450.0
4812,79.0,,,30.0,
4813,2000.0,,,,
4814,80.0,,,30.0,
4815,229.0,,4395.0,50.0,150.0
4816,35.0,225.0,765.0,25.0,450.0
4817,98.0,,3000.0,50.0,800.0
4818,50.0,300.0,1150.0,,
4819,220.0,,,90.0,250.0
4820,57.0,,,40.0,
4821,199.0,,,95.0,500.0
4822,116.0,,,59.0,125.0
4823,324.0,,,95.0,500.0
4824,169.0,,,69.0,200.0
4825,145.0,,,65.0,250.0
4826,212.0,1412.0,4240.0,50.0,150.0
4827,99.0,,,65.0,125.0
4828,124.0,,,45.0,150.0
4829,100.0,1000.0,3500.0,40.0,
4830,299.0,,,120.0,250.0
4831,290.0,,,150.0,2000.0
4832,129.0,,,45.0,200.0
4833,45.0,270.0,765.0,35.0,450.0
4834,199.0,,,60.0,200.0
4835,169.0,,,35.0,350.0
4836,88.0,,,75.0,250.0
4837,229.0,,,95.0,500.0
4838,129.0,,,120.0,150.0
4839,118.0,,,65.0,149.0
4840,105.0,650.0,,40.0,
4841,777.0,,,250.0,500.0
4842,90.0,,,20.0,
4843,99.0,,,69.0,250.0
4844,95.0,,,50.0,250.0
4845,150.0,800.0,2600.0,70.0,550.0
4846,135.0,,,30.0,
4847,180.0,,,30.0,
4848,110.0,,,90.0,1000.0
4849,185.0,,,55.0,300.0
4850,50.0,,,,
4851,248.0,1623.0,4992.0,79.0,250.0
4852,119.0,,,50.0,
4853,70.0,,,,
4854,60.0,,,30.0,
4855,205.0,,,120.0,500.0
4856,499.0,,,155.0,350.0
4857,380.0,,,,
4858,150.0,,,,
4859,115.0,,,59.0,200.0
4860,55.0,,,35.0,
4861,1250.0,,,,
4862,116.0,756.0,2600.0,40.0,100.0
4863,499.0,,,150.0,500.0
4864,249.0,,,99.0,150.0
4865,175.0,,,85.0,500.0
4866,175.0,,,79.0,500.0
4867,134.0,,,59.0,199.0
4868,135.0,,,75.0,250.0
4869,150.0,1750.0,5100.0,100.0,300.0
4870,250.0,,,,
4871,250.0,,,60.0,
4872,179.0,,,65.0,
4873,85.0,,,30.0,
4874,160.0,,,45.0,200.0
4875,70.0,,,,
4876,175.0,,,20.0,
4877,229.0,,,95.0,500.0
4878,50.0,,,40.0,
4879,120.0,,,50.0,300.0
4880,99.0,525.0,1995.0,50.0,250.0
4881,88.0,,,30.0,
4882,169.0,,,80.0,300.0
4883,232.0,,,100.0,750.0
4884,90.0,630.0,,20.0,500.0
4885,55.0,,,70.0,100.0
4886,150.0,,,25.0,
4887,145.0,840.0,2900.0,50.0,300.0
4888,310.0,,,120.0,400.0
4889,25.0,,,10.0,
4890,60.0,,,30.0,
4891,150.0,,,,
4892,43.0,280.0,775.0,35.0,450.0
4893,99.0,,,20.0,
4894,130.0,,,55.0,300.0
4895,99.0,,,30.0,100.0
4896,120.0,,,35.0,200.0
4897,119.0,,,60.0,
4898,108.0,,,70.0,250.0
4899,160.0,,,50.0,200.0
4900,250.0,,,60.0,450.0
4901,217.0,,4279.0,50.0,150.0
4902,129.0,,,99.0,300.0
4903,115.0,,,49.0,
4904,139.0,,,60.0,250.0
4905,199.0,,,99.0,200.0
4906,125.0,800.0,,75.0,500.0
4907,139.0,,,20.0,
4908,110.0,,,60.0,100.0
4909,139.0,,,60.0,
4910,89.0,600.0,2100.0,,150.0
4911,150.0,,,,
4912,110.0,700.0,2500.0,70.0,200.0
4913,125.0,,,65.0,200.0
4914,69.0,,,30.0,
4915,118.0,,,59.0,125.0
4916,150.0,,,60.0,300.0
4917,125.0,,,15.0,
4918,119.0,,,60.0,150.0
4919,180.0,,,80.0,250.0
4920,296.0,,,,
4921,115.0,,,30.0,100.0
4922,150.0,,,50.0,100.0
4923,110.0,,2500.0,100.0,400.0
4924,129.0,,,74.0,400.0
4925,70.0,419.0,,45.0,
4926,80.0,,,50.0,
4927,199.0,,,80.0,175.0
4928,110.0,,,,
4929,130.0,,,65.0,200.0
4930,239.0,1600.0,,95.0,1000.0
4931,275.0,,,100.0,300.0
4932,70.0,,,30.0,
4933,186.0,,,80.0,100.0
4934,70.0,,,25.0,100.0
4935,77.0,,,35.0,
4936,50.0,,,,
4937,120.0,,,,
4938,149.0,,,59.0,149.0
4939,209.0,,,75.0,400.0
4940,115.0,,,50.0,100.0
4941,219.0,1394.0,4214.0,50.0,250.0
4942,139.0,,,60.0,100.0
4943,445.0,2999.0,8500.0,50.0,
4944,176.0,,,50.0,250.0
4945,50.0,,,,
4946,449.0,,,120.0,100.0
4947,149.0,,,70.0,0.0
4948,175.0,,,50.0,
4949,399.0,,,150.0,350.0
4950,100.0,,,,
4951,250.0,,,,
4952,99.0,,,35.0,0.0
4953,80.0,,,,
4954,150.0,1000.0,3500.0,100.0,
4955,45.0,255.0,775.0,25.0,450.0
4956,40.0,,,10.0,
4957,155.0,930.0,3410.0,25.0,200.0
4958,90.0,,,30.0,200.0
4959,199.0,,,95.0,500.0
4960,262.0,1703.0,4947.0,75.0,250.0
4961,90.0,,,100.0,100.0
4962,45.0,280.0,825.0,35.0,450.0
4963,95.0,,,,100.0
4964,35.0,225.0,725.0,25.0,450.0
4965,210.0,,,,
4966,209.0,,4395.0,60.0,150.0
4967,120.0,,,60.0,200.0
4968,85.0,,,70.0,350.0
4969,80.0,500.0,1800.0,50.0,
4970,220.0,,,99.0,250.0
4971,300.0,,,50.0,95.0
4972,120.0,,,50.0,200.0
4973,129.0,699.0,2299.0,30.0,300.0
4974,169.0,,,60.0,100.0
4975,199.0,,,60.0,175.0
4976,2000.0,,,,
4977,94.0,,,100.0,250.0
4978,215.0,,,75.0,150.0
4979,75.0,,,25.0,
4980,140.0,,,40.0,
4981,170.0,,,50.0,250.0
4982,128.0,,,65.0,
4983,85.0,,,15.0,275.0
4984,250.0,,,,
4985,180.0,,,,
4986,250.0,,,100.0,500.0
4987,135.0,,,,100.0
4988,85.0,,,30.0,
4989,75.0,,,20.0,
4990,145.0,,,60.0,200.0
4991,363.0,,,200.0,
4992,115.0,,,40.0,100.0
4993,133.0,,,50.0,250.0
4994,78.0,390.0,1500.0,20.0,200.0
4995,435.0,,,,
4996,399.0,2500.0,6500.0,100.0,500.0
4997,135.0,,,20.0,
4998,100.0,,,100.0,250.0
4999,100.0,,,40.0,150.0
5000,99.0,,,,
5001,115.0,580.0,2200.0,50.0,200.0
5002,88.0,,,,
5003,99.0,,,35.0,150.0
5004,158.0,,,75.0,250.0
5005,125.0,,,100.0,
5006,125.0,,,75.0,250.0
5007,169.0,,,69.0,200.0
5008,143.0,930.0,2300.0,75.0,400.0
5009,111.0,450.0,1550.0,15.0,
5010,75.0,,,45.0,
5011,175.0,,,70.0,300.0
5012,43.0,280.0,825.0,35.0,450.0
5013,135.0,,,60.0,250.0
5014,45.0,280.0,775.0,35.0,450.0
5015,145.0,,,40.0,
5016,300.0,,,,
5017,80.0,,,50.0,500.0
5018,832.0,,,,
5019,99.0,,,65.0,
5020,249.0,,,75.0,150.0
5021,50.0,,,,
5022,65.0,,,,
5023,329.0,,,150.0,300.0
5024,150.0,,,50.0,100.0
5025,79.0,,,40.0,
5026,99.0,,,75.0,250.0
5027,70.0,,,,
5028,105.0,,,10.0,100.0
5029,135.0,,,150.0,300.0
5030,300.0,,,40.0,400.0
5031,175.0,,,100.0,100.0
5032,45.0,280.0,825.0,35.0,450.0
5033,150.0,,,85.0,250.0
5034,58.0,550.0,1500.0,,
5035,269.0,,,150.0,500.0
5036,139.0,,,39.0,
5037,80.0,,,95.0,100.0
5038,130.0,,,60.0,160.0
5039,125.0,800.0,2000.0,60.0,
5040,99.0,,,125.0,450.0
5041,59.0,,,,
5042,250.0,1500.0,,120.0,
5043,24.0,,,15.0,
5044,135.0,,,,150.0
5045,83.0,,,39.0,200.0
5046,199.0,1250.0,5100.0,80.0,250.0
5047,125.0,,,69.0,
5048,100.0,,,,
5049,200.0,,,115.0,500.0
5050,130.0,,,60.0,200.0
5051,95.0,900.0,,20.0,200.0
5052,120.0,,,30.0,300.0
5053,449.0,,,100.0,200.0
5054,3000.0,,,400.0,500.0
5055,120.0,,,50.0,150.0
5056,79.0,,,59.0,150.0
5057,148.0,,,100.0,250.0
5058,139.0,700.0,3000.0,150.0,1000.0
5059,399.0,,,50.0,200.0
5060,249.0,,,80.0,200.0
5061,100.0,,,,
5062,150.0,,4000.0,90.0,
5063,120.0,,,65.0,250.0
5064,169.0,,,55.0,100.0
5065,135.0,,,100.0,150.0
5066,85.0,,,10.0,
5067,75.0,475.0,1820.0,,150.0
5068,164.0,,,50.0,250.0
5069,189.0,,,79.0,150.0
5070,145.0,1300.0,3700.0,,
5071,65.0,,,5.0,100.0
5072,195.0,,,,
5073,80.0,,,,
5074,100.0,,,75.0,500.0
5075,190.0,,,150.0,450.0
5076,98.0,,,54.0,95.0
5077,150.0,,,,
5078,108.0,,,79.0,250.0
5079,100.0,,,,
5080,195.0,,,95.0,500.0
5081,89.0,,,50.0,
5082,150.0,,,50.0,
5083,75.0,,,,
5084,100.0,700.0,2200.0,,
5085,150.0,,7600.0,125.0,500.0
5086,99.0,,,30.0,
5087,229.0,,,95.0,500.0
5088,190.0,1200.0,4500.0,80.0,500.0
5089,99.0,,,40.0,100.0
5090,74.0,520.0,1600.0,20.0,150.0
5091,69.0,,,80.0,100.0
5092,110.0,,,,
5093,67.0,,,,
5094,64.0,,,40.0,100.0
5095,118.0,,,69.0,500.0
5096,128.0,,,60.0,100.0
5097,47.0,,,20.0,
5098,85.0,,,55.0,
5099,300.0,,,,
5100,89.0,650.0,,50.0,
5101,250.0,,,180.0,275.0
5102,199.0,,,115.0,
5103,80.0,,,20.0,200.0
5104,99.0,1190.0,4100.0,59.0,126.0
5105,149.0,1299.0,5100.0,85.0,400.0
5106,399.0,,,100.0,
5107,94.0,,,20.0,250.0
5108,85.0,,,20.0,
5109,149.0,,,,
5110,105.0,650.0,,20.0,250.0
5111,106.0,,,,
5112,225.0,,,,
5113,110.0,,,,
5114,130.0,775.0,,80.0,1000.0
5115,322.0,,,,
5116,130.0,,,50.0,500.0
5117,130.0,,,50.0,100.0
5118,75.0,,,50.0,300.0
5119,225.0,,,175.0,200.0
5120,139.0,,,50.0,
5121,160.0,,,55.0,
5122,250.0,,,100.0,200.0
5123,149.0,,,75.0,250.0
5124,93.0,,,49.0,
5125,360.0,,,120.0,750.0
5126,299.0,,,89.0,299.0
5127,175.0,,,100.0,250.0
5128,99.0,,,45.0,
5129,21.0,,,15.0,
5130,85.0,630.0,,40.0,
5131,85.0,,,60.0,300.0
5132,160.0,,3500.0,,
5133,200.0,,,200.0,500.0
5134,65.0,,,50.0,450.0
5135,102.0,,,50.0,
5136,49.0,,,,
5137,150.0,,,100.0,100.0
5138,180.0,,,150.0,250.0
5139,78.0,580.0,1980.0,20.0,150.0
5140,100.0,,,30.0,100.0
5141,139.0,,,80.0,200.0
5142,70.0,450.0,,,
5143,185.0,1260.0,5000.0,100.0,300.0
5144,95.0,,,75.0,100.0
5145,45.0,,,25.0,
5146,69.0,425.0,1600.0,25.0,
5147,168.0,850.0,,50.0,250.0
5148,74.0,,,8.0,
5149,65.0,,,,
5150,122.0,,,65.0,
5151,69.0,,,10.0,
5152,100.0,650.0,,35.0,99.0
5153,85.0,500.0,1850.0,75.0,200.0
5154,115.0,789.0,2976.0,22.0,
5155,179.0,1050.0,3550.0,125.0,500.0
5156,75.0,,,30.0,
5157,85.0,700.0,2995.0,75.0,145.0
5158,45.0,,,15.0,
5159,38.0,,,20.0,100.0
5160,115.0,1200.0,1200.0,,
5161,119.0,,,75.0,
5162,155.0,,,79.0,
5163,55.0,400.0,1800.0,45.0,190.0
5164,350.0,2650.0,8000.0,250.0,1500.0
5165,98.0,,,100.0,200.0
5166,70.0,,,,
5167,79.0,,,40.0,299.0
5168,70.0,,,25.0,
5169,74.0,,,45.0,0.0
5170,96.0,,,25.0,100.0
5171,399.0,,,99.0,300.0
5172,87.0,609.0,2167.0,32.0,200.0
5173,60.0,,,,
5174,99.0,,,100.0,
5175,339.0,,5595.0,80.0,
5176,164.0,,,65.0,
5177,90.0,,,30.0,175.0
5178,298.0,,,140.0,500.0
5179,229.0,,,75.0,400.0
5180,65.0,,,,
5181,65.0,,,,
5182,140.0,,,75.0,300.0
5183,95.0,655.0,2310.0,35.0,500.0
5184,50.0,,,10.0,100.0
5185,43.0,,,,150.0
5186,120.0,,,,
5187,199.0,1200.0,3300.0,50.0,
5188,240.0,,,50.0,
5189,280.0,1361.0,4802.0,140.0,150.0
5190,97.0,750.0,,50.0,
5191,55.0,,,10.0,
5192,179.0,,,60.0,
5193,110.0,,,80.0,
5194,75.0,524.0,1848.0,15.0,300.0
5195,130.0,,,45.0,
5196,100.0,,,35.0,
5197,350.0,2310.0,8000.0,160.0,500.0
5198,49.0,,,,
5199,149.0,,,49.0,200.0
5200,79.0,,,30.0,100.0
5201,140.0,,,,
5202,110.0,,2750.0,50.0,
5203,70.0,,,,
