availability_id,availability_30,availability_60,availability_90,availability_365
19217,0,0,0,0
19218,0,0,0,0
19219,27,57,87,362
19220,0,0,0,0
19221,1,1,1,1
19222,6,19,45,45
19223,29,59,89,364
19224,29,59,89,179
19225,0,0,0,0
19226,0,0,0,0
19227,26,56,86,176
19228,30,60,81,353
19229,0,0,0,0
19230,9,30,58,333
19231,19,43,49,297
19232,0,1,1,1
19233,12,42,72,140
19234,0,0,0,0
19235,28,28,28,275
19236,30,60,90,365
19237,0,7,12,212
19238,30,57,87,362
19239,0,0,0,0
19240,26,52,82,357
19241,30,60,90,365
19242,29,59,89,364
19243,30,60,89,89
19244,0,15,36,65
19245,0,0,0,0
19246,30,60,90,365
19247,30,60,90,249
19248,4,6,12,210
19249,0,0,0,116
19250,12,38,68,104
19251,0,10,18,18
19252,0,0,0,0
19253,9,12,24,24
19254,3,33,63,338
19255,0,28,58,333
19256,12,32,38,39
19257,0,0,0,0
19258,5,13,13,283
19259,15,15,15,256
19260,0,0,0,0
19261,0,0,25,78
19262,4,14,14,14
19263,24,54,83,83
19264,5,12,39,39
19265,30,58,88,88
19266,25,55,85,175
19267,0,0,0,0
19268,0,0,0,0
19269,0,0,0,0
19270,0,0,0,0
19271,3,17,30,76
19272,16,46,55,330
19273,3,6,17,261
19274,5,12,12,277
19275,2,2,16,16
19276,0,0,0,0
19277,0,0,0,0
19278,30,60,90,180
19279,0,0,0,0
19280,21,51,81,356
19281,20,42,68,330
19282,30,60,90,365
19283,23,53,83,83
19284,25,26,26,26
19285,0,0,0,0
19286,25,55,85,360
19287,1,1,1,215
19288,20,47,77,167
19289,11,41,71,76
19290,30,60,90,365
19291,29,59,89,364
19292,30,60,90,365
19293,0,0,0,91
19294,0,0,0,0
19295,0,0,29,29
19296,12,29,52,118
19297,0,0,0,0
19298,7,21,51,51
19299,14,19,35,310
19300,0,0,0,0
19301,0,0,0,0
19302,28,58,88,88
19303,29,59,89,364
19304,30,60,90,303
19305,0,0,0,0
19306,0,17,47,322
19307,2,4,34,309
19308,0,0,0,147
19309,0,0,0,0
19310,2,12,22,297
19311,27,57,87,177
19312,0,0,0,0
19313,3,11,41,74
19314,0,0,0,0
19315,0,0,3,3
19316,0,0,0,31
19317,0,0,0,0
19318,0,13,22,22
19319,14,32,50,85
19320,0,0,9,80
19321,17,47,77,352
19322,12,42,72,347
19323,0,0,0,0
19324,0,0,0,0
19325,28,58,88,363
19326,0,0,0,90
19327,4,4,4,248
19328,22,40,62,337
19329,0,0,0,0
19330,0,14,25,258
19331,1,31,61,61
19332,0,0,0,0
19333,0,0,0,0
19334,0,0,0,0
19335,30,60,90,365
19336,29,59,89,364
19337,8,16,19,19
19338,0,0,0,0
19339,23,24,54,144
19340,30,60,90,365
19341,0,14,34,93
19342,30,60,90,365
19343,0,21,51,51
19344,5,10,10,225
19345,28,58,88,300
19346,6,23,39,307
19347,10,16,39,290
19348,0,0,0,0
19349,13,31,41,41
19350,30,60,90,365
19351,0,0,0,0
19352,23,39,69,344
19353,0,0,8,68
19354,1,5,35,310
19355,29,59,89,179
19356,5,5,5,248
19357,29,59,89,89
19358,10,32,60,335
19359,29,46,46,225
19360,0,0,0,0
19361,21,47,77,167
19362,0,0,0,0
19363,0,0,0,0
19364,10,18,18,275
19365,18,42,72,343
19366,0,0,0,0
19367,12,28,40,275
19368,5,24,24,289
19369,26,56,86,361
19370,0,0,0,0
19371,0,0,0,0
19372,0,0,0,0
19373,24,54,84,84
19374,12,23,32,303
19375,5,19,28,112
19376,0,0,0,0
19377,0,2,2,257
19378,18,31,54,144
19379,0,0,0,0
19380,0,0,0,0
19381,0,0,0,0
19382,4,12,33,87
19383,11,41,71,346
19384,3,11,22,241
19385,29,59,89,179
19386,0,0,0,0
19387,21,42,61,183
19388,0,0,0,0
19389,29,59,89,364
19390,0,0,0,0
19391,14,36,49,307
19392,5,12,21,257
19393,0,0,0,0
19394,9,31,59,334
19395,8,28,56,139
19396,17,47,75,165
19397,0,0,0,0
19398,29,59,89,364
19399,30,60,90,365
19400,30,60,89,89
19401,5,35,65,154
19402,18,42,72,347
19403,30,60,90,365
19404,0,5,12,12
19405,17,28,51,51
19406,0,0,0,0
19407,0,1,31,120
19408,9,37,66,66
19409,29,37,67,156
19410,6,14,44,197
19411,16,43,73,162
19412,7,24,48,310
19413,0,0,0,0
19414,7,18,20,248
19415,26,49,77,350
19416,20,37,67,337
19417,0,0,0,122
19418,0,0,0,269
19419,7,37,67,156
19420,30,60,90,364
19421,0,0,0,0
19422,30,60,90,365
19423,0,3,9,9
19424,0,0,0,0
19425,27,57,87,87
19426,11,41,71,76
19427,0,0,0,183
19428,0,0,11,11
19429,0,19,49,50
19430,14,44,44,44
19431,3,3,3,3
19432,0,0,15,54
19433,30,60,90,365
19434,0,8,17,275
19435,0,0,0,0
19436,4,4,13,13
19437,0,0,0,35
19438,6,18,18,43
19439,30,54,54,54
19440,17,44,67,106
19441,0,0,18,18
19442,0,0,0,13
19443,30,60,90,365
19444,0,8,38,69
19445,13,13,13,100
19446,3,3,9,9
19447,23,53,83,83
19448,0,0,0,0
19449,27,57,87,303
19450,0,0,0,121
19451,29,59,89,364
19452,0,19,37,37
19453,7,30,58,148
19454,0,30,60,335
19455,0,0,0,167
19456,0,0,0,241
19457,29,59,89,89
19458,29,59,89,364
19459,0,0,0,39
19460,9,23,53,125
19461,13,25,35,115
19462,29,59,89,364
19463,10,40,70,345
19464,26,56,86,361
19465,0,0,0,0
19466,0,0,0,0
19467,26,56,86,361
19468,14,36,66,67
19469,0,30,60,150
19470,0,0,30,305
19471,22,52,82,357
19472,19,49,72,211
19473,0,0,0,0
19474,0,17,47,322
19475,0,0,0,0
19476,1,15,15,105
19477,0,0,0,273
19478,27,57,87,362
19479,0,0,0,0
19480,23,53,83,173
19481,0,14,14,104
19482,30,60,90,365
19483,27,57,87,362
19484,9,39,69,333
19485,17,17,17,22
19486,2,2,2,2
19487,0,0,4,255
19488,23,53,83,358
19489,16,41,65,338
19490,28,58,88,363
19491,30,60,90,365
19492,0,0,0,0
19493,23,47,60,143
19494,5,6,23,95
19495,0,0,0,0
19496,23,53,83,173
19497,30,60,90,365
19498,30,60,90,365
19499,29,59,89,364
19500,19,49,79,354
19501,11,21,38,127
19502,1,1,1,1
19503,0,0,0,0
19504,29,59,89,364
19505,30,60,90,365
19506,0,0,0,0
19507,0,0,0,245
19508,30,60,90,365
19509,28,58,88,178
19510,0,0,0,0
19511,30,60,89,89
19512,0,0,0,0
19513,0,0,0,0
19514,0,0,0,0
19515,0,0,0,0
19516,30,60,90,365
19517,30,60,90,365
19518,0,0,0,0
19519,5,15,22,264
19520,0,0,0,0
19521,17,47,77,167
19522,23,50,80,80
19523,0,0,0,0
19524,0,0,0,0
19525,12,36,57,147
19526,0,0,0,0
19527,0,0,0,0
19528,30,60,90,180
19529,0,19,41,131
19530,29,59,89,364
19531,23,53,83,83
19532,30,60,90,365
19533,30,60,90,90
19534,24,54,84,359
19535,0,0,0,0
19536,3,32,62,62
19537,26,49,79,352
19538,25,25,55,330
19539,17,47,77,77
19540,1,31,61,336
19541,21,51,81,81
19542,30,60,90,180
19543,30,52,82,357
19544,30,60,90,365
19545,0,26,42,42
19546,30,60,90,90
19547,16,35,59,120
19548,0,2,2,226
19549,0,21,21,90
19550,29,59,89,364
19551,23,53,83,358
19552,0,0,0,0
19553,13,14,14,16
19554,0,0,0,0
19555,30,60,90,90
19556,29,59,89,364
19557,28,58,88,363
19558,0,5,29,244
19559,0,0,0,0
19560,6,13,38,298
19561,1,28,58,58
19562,1,31,61,61
19563,30,60,90,179
19564,0,0,0,242
19565,14,25,36,276
19566,0,10,16,29
19567,12,26,45,309
19568,0,1,31,141
19569,30,60,89,89
19570,0,0,0,0
19571,29,59,89,89
19572,0,0,0,275
19573,0,8,25,35
19574,11,15,45,320
19575,0,0,0,0
19576,16,16,16,138
19577,0,0,0,0
19578,30,60,90,90
19579,30,60,90,365
19580,0,0,0,0
19581,22,52,82,172
19582,29,59,89,179
19583,0,0,0,0
19584,30,60,90,365
19585,24,54,84,84
19586,30,60,90,90
19587,6,24,54,329
19588,17,47,77,77
19589,0,0,0,0
19590,29,29,29,29
19591,29,59,89,364
19592,28,58,88,363
19593,22,38,66,341
19594,29,59,89,179
19595,23,53,83,173
19596,12,28,54,194
19597,30,60,90,365
19598,0,0,0,0
19599,0,3,3,259
19600,2,8,31,66
19601,4,4,4,4
19602,0,0,0,0
19603,0,0,0,244
19604,30,60,90,365
19605,7,7,7,7
19606,29,59,89,364
19607,29,59,89,364
19608,4,34,64,64
19609,0,0,2,2
19610,0,0,0,0
19611,27,57,87,362
19612,29,59,89,364
19613,27,57,87,246
19614,28,58,88,363
19615,30,60,90,365
19616,16,16,16,16
19617,4,8,11,261
19618,26,56,86,86
19619,30,60,90,365
19620,0,0,0,0
19621,0,0,0,0
19622,30,60,90,365
19623,0,0,0,0
19624,14,37,67,67
19625,8,8,8,222
19626,25,46,76,166
19627,0,18,48,48
19628,30,60,90,365
19629,29,59,89,364
19630,0,0,0,0
19631,0,0,30,305
19632,0,4,4,58
19633,30,60,90,365
19634,1,31,61,61
19635,7,7,15,15
19636,18,36,66,66
19637,0,0,0,214
19638,18,39,66,66
19639,8,9,12,287
19640,30,39,51,326
19641,9,26,49,49
19642,12,20,41,305
19643,0,0,0,0
19644,0,0,1,268
19645,0,0,0,179
19646,29,59,89,179
19647,21,32,46,308
19648,14,44,74,349
19649,30,60,90,365
19650,30,56,86,356
19651,16,39,69,344
19652,21,46,76,166
19653,30,55,85,360
19654,0,0,0,0
19655,13,43,73,104
19656,0,0,0,0
19657,0,0,0,0
19658,0,0,0,0
19659,30,60,90,365
19660,18,26,44,310
19661,3,3,3,186
19662,0,12,42,42
19663,0,0,0,0
19664,7,18,21,249
19665,28,53,81,81
19666,30,60,90,365
19667,8,18,34,34
19668,0,0,0,0
19669,0,0,0,0
19670,0,0,0,0
19671,25,55,85,238
19672,0,0,0,0
19673,0,0,0,0
19674,24,54,84,359
19675,0,26,56,331
19676,8,29,59,136
19677,1,19,39,108
19678,1,31,60,60
19679,30,60,90,365
19680,30,59,59,59
19681,0,0,0,0
19682,30,60,90,365
19683,11,37,67,152
19684,14,20,33,242
19685,30,60,90,365
19686,30,60,89,89
19687,13,13,13,13
19688,26,56,85,85
19689,30,60,90,365
19690,27,57,86,86
19691,0,0,0,0
19692,17,39,64,133
19693,22,52,82,172
19694,29,59,82,171
19695,13,28,50,311
19696,0,0,0,0
19697,30,60,90,150
19698,30,60,90,365
19699,0,28,58,58
19700,13,37,63,333
19701,0,0,0,0
19702,30,60,90,365
19703,29,29,29,29
19704,17,17,17,17
19705,21,48,78,168
19706,28,58,88,363
19707,4,4,4,4
19708,9,14,22,223
19709,11,13,16,221
19710,5,35,65,340
19711,30,60,90,365
19712,20,36,36,298
19713,2,27,57,57
19714,0,0,0,0
19715,18,48,78,78
19716,22,52,82,169
19717,30,60,90,365
19718,22,52,82,172
19719,25,55,85,360
19720,28,51,75,350
19721,17,17,17,17
19722,0,0,0,0
19723,29,59,89,89
19724,0,30,60,335
19725,30,60,90,180
19726,0,18,48,323
19727,30,60,90,365
19728,24,54,84,84
19729,0,0,22,22
19730,30,60,90,365
19731,7,23,44,121
19732,28,58,88,363
19733,29,59,89,364
19734,30,60,90,180
19735,1,2,32,32
19736,28,58,88,178
19737,30,60,90,90
19738,30,60,90,180
19739,21,35,64,64
19740,0,0,0,0
19741,23,33,56,301
19742,0,0,0,0
19743,28,58,81,353
19744,3,3,3,3
19745,0,22,52,53
19746,15,43,61,330
19747,24,54,83,83
19748,19,49,79,79
19749,9,28,54,308
19750,1,1,1,91
19751,30,60,90,365
19752,0,0,0,0
19753,4,4,9,42
19754,0,0,0,0
19755,29,59,89,364
19756,0,0,0,0
19757,18,43,73,73
19758,10,19,19,275
19759,0,0,0,0
19760,30,60,90,365
19761,30,60,90,365
19762,21,39,69,344
19763,5,12,29,118
19764,0,27,57,332
19765,4,9,17,105
19766,16,39,62,335
19767,8,38,47,47
19768,2,15,38,38
19769,22,50,80,355
19770,0,0,0,15
19771,0,0,0,0
19772,14,27,57,316
19773,8,20,48,48
19774,28,55,85,360
19775,18,35,35,125
19776,17,17,17,39
19777,13,27,57,316
19778,10,12,31,273
19779,5,18,45,45
19780,0,0,0,0
19781,10,28,55,97
19782,1,2,2,257
19783,9,37,65,177
19784,0,0,0,0
19785,8,8,17,17
19786,28,42,72,347
19787,30,60,90,365
19788,20,50,80,355
19789,29,59,89,89
19790,0,0,0,11
19791,26,26,32,171
19792,1,3,33,308
19793,30,60,90,362
19794,0,0,0,62
19795,0,0,19,24
19796,0,0,0,255
19797,0,0,0,0
19798,17,26,40,65
19799,30,60,90,365
19800,0,0,0,0
19801,17,45,66,152
19802,26,56,86,361
19803,9,15,20,21
19804,17,26,26,286
19805,11,25,37,305
19806,30,60,90,365
19807,29,59,89,89
19808,9,17,36,195
19809,15,32,58,326
19810,0,0,0,0
19811,30,58,88,359
19812,12,33,63,289
19813,29,39,56,146
19814,0,0,0,0
19815,30,60,90,365
19816,2,4,34,281
19817,17,17,17,279
19818,30,60,90,365
19819,0,0,0,0
19820,19,49,79,79
19821,17,45,68,343
19822,15,24,54,325
19823,30,60,90,365
19824,30,60,90,365
19825,0,0,0,243
19826,30,60,90,90
19827,30,60,90,90
19828,11,31,61,336
19829,15,40,40,40
19830,20,46,74,74
19831,18,31,31,90
19832,30,60,90,90
19833,0,0,0,37
19834,0,0,0,231
19835,16,30,55,323
19836,0,0,0,0
19837,30,60,90,365
19838,9,32,55,55
19839,0,0,13,19
19840,0,6,36,308
19841,23,51,79,139
19842,0,22,30,264
19843,0,0,0,0
19844,28,58,88,363
19845,0,0,15,290
19846,30,60,90,90
19847,14,36,66,336
19848,7,25,45,309
19849,0,0,0,0
19850,0,0,0,0
19851,0,0,0,0
19852,0,0,0,0
19853,6,36,66,156
19854,29,59,89,364
19855,12,19,49,324
19856,17,18,31,258
19857,28,58,88,363
19858,7,19,30,30
19859,4,13,13,273
19860,10,10,32,307
19861,23,39,55,330
19862,25,39,69,69
19863,0,0,0,270
19864,15,35,65,84
19865,24,54,66,140
19866,8,18,44,312
19867,5,10,14,249
19868,3,3,3,3
19869,0,0,0,0
19870,19,47,74,343
19871,26,56,84,114
19872,8,17,31,91
19873,3,12,18,123
19874,10,26,56,56
19875,1,31,61,333
19876,30,60,90,365
19877,0,0,0,0
19878,19,34,54,319
19879,0,18,47,47
19880,7,15,40,40
19881,25,55,85,316
19882,18,48,78,168
19883,22,52,73,228
19884,9,10,25,107
19885,24,31,45,309
19886,20,50,80,355
19887,5,5,5,269
19888,30,60,90,365
19889,1,1,1,261
19890,27,57,87,362
19891,20,41,71,339
19892,4,28,58,333
19893,14,32,55,55
19894,18,18,21,296
19895,15,41,71,166
19896,11,36,66,66
19897,0,0,0,0
19898,13,39,68,68
19899,3,3,9,88
19900,13,31,57,57
19901,29,59,89,364
19902,26,52,82,82
19903,10,24,42,317
19904,16,40,68,341
19905,27,57,87,117
19906,16,41,41,41
19907,0,0,0,0
19908,0,0,0,0
19909,19,46,60,332
19910,0,0,16,291
19911,14,35,65,337
19912,30,60,90,365
19913,4,13,13,273
19914,4,34,61,91
19915,30,60,90,365
19916,27,57,82,357
19917,1,8,19,227
19918,4,13,13,273
19919,11,39,69,159
19920,0,0,0,0
19921,3,4,30,119
19922,9,39,69,344
19923,27,57,87,362
19924,29,59,89,364
19925,0,0,30,120
19926,0,0,0,0
19927,0,0,0,0
19928,8,18,25,68
19929,0,0,0,40
19930,0,0,0,148
19931,0,0,0,0
19932,13,38,43,318
19933,26,49,79,79
19934,11,11,11,164
19935,10,10,10,274
19936,27,27,27,103
19937,26,52,74,336
19938,29,59,89,89
19939,30,60,64,336
19940,0,0,0,0
19941,0,1,31,306
19942,23,46,76,168
19943,30,60,90,180
19944,5,17,47,47
19945,13,26,30,87
19946,21,51,81,356
19947,5,29,41,311
19948,0,0,11,286
19949,23,53,83,354
19950,0,0,0,0
19951,0,0,0,0
19952,2,32,62,337
19953,0,0,0,0
19954,30,60,90,365
19955,17,28,58,333
19956,2,17,31,281
19957,10,14,30,110
19958,17,42,68,156
19959,0,1,31,31
19960,0,0,0,0
19961,17,46,76,76
19962,28,58,88,88
19963,0,0,0,0
19964,28,58,88,363
19965,16,46,76,76
19966,30,60,90,180
19967,21,41,71,342
19968,29,59,89,364
19969,26,56,86,361
19970,0,7,7,66
19971,0,29,56,331
19972,10,21,26,295
19973,30,60,90,365
19974,28,55,85,175
19975,0,29,59,334
19976,21,50,72,102
19977,0,0,0,0
19978,10,10,10,98
19979,0,0,0,0
19980,23,53,83,358
19981,1,13,36,288
19982,28,58,88,363
19983,18,37,67,157
19984,9,24,32,32
19985,25,55,85,360
19986,0,23,53,53
19987,29,59,89,359
19988,0,0,2,92
19989,6,17,17,17
19990,24,52,82,82
19991,6,11,14,218
19992,1,18,34,309
19993,0,0,0,0
19994,16,40,70,160
19995,0,19,39,307
19996,30,60,90,365
19997,30,60,90,365
19998,0,0,0,0
19999,2,8,13,280
20000,6,25,26,57
20001,0,10,10,90
20002,13,24,25,25
20003,21,44,68,315
20004,24,54,84,174
20005,16,29,54,291
20006,9,9,9,284
20007,27,57,87,362
20008,21,48,78,78
20009,0,0,30,305
20010,14,29,46,77
20011,0,0,0,0
20012,20,41,65,323
20013,30,60,90,365
20014,0,0,0,0
20015,0,1,31,306
20016,26,56,86,361
20017,30,60,90,365
20018,0,0,0,0
20019,4,4,4,4
20020,0,0,0,0
20021,19,34,39,39
20022,30,60,90,365
20023,1,21,51,84
20024,0,0,0,88
20025,0,15,32,176
20026,30,60,90,361
20027,0,27,57,332
20028,1,20,32,280
20029,26,56,81,356
20030,0,0,0,0
20031,10,17,35,196
20032,24,53,83,358
20033,27,57,85,85
20034,28,58,88,363
20035,0,0,23,23
20036,20,48,72,72
20037,0,0,0,0
20038,0,0,0,0
20039,11,25,39,309
20040,29,59,89,89
20041,0,0,0,214
20042,0,0,0,0
20043,11,25,37,305
20044,29,59,89,89
20045,14,44,71,346
20046,0,21,51,213
20047,16,34,41,309
20048,6,22,38,291
20049,0,0,21,296
20050,2,4,23,294
20051,0,0,0,0
20052,10,11,11,272
20053,0,0,0,0
20054,11,26,56,236
20055,1,30,30,103
20056,0,0,0,0
20057,19,34,35,139
20058,23,53,83,169
20059,17,43,73,73
20060,0,0,0,275
20061,29,59,89,179
20062,0,0,0,0
20063,27,57,87,358
20064,26,50,80,325
20065,30,60,90,365
20066,1,31,61,336
20067,27,43,47,250
20068,13,27,43,231
20069,0,0,0,0
20070,10,12,37,167
20071,24,54,84,84
20072,14,36,57,116
20073,0,0,0,0
20074,12,35,54,316
20075,12,26,48,306
20076,0,5,8,220
20077,16,46,76,76
20078,0,0,17,147
20079,4,15,34,34
20080,3,23,45,135
20081,14,23,33,117
20082,28,58,88,363
20083,26,56,86,361
20084,23,51,81,103
20085,0,0,6,6
20086,29,59,89,364
20087,24,54,84,84
20088,20,40,60,86
20089,0,10,10,193
20090,9,27,27,281
20091,29,59,89,364
20092,0,0,0,0
20093,0,0,0,0
20094,21,42,42,134
20095,20,41,43,43
20096,0,0,0,0
20097,13,37,65,90
20098,16,16,19,19
20099,22,52,82,82
20100,13,35,35,308
20101,0,0,0,0
20102,10,22,39,281
20103,14,35,60,145
20104,0,7,32,32
20105,0,0,0,0
20106,7,16,16,278
20107,26,56,86,86
20108,22,52,82,353
20109,18,33,33,33
20110,13,36,66,341
20111,10,29,29,286
20112,27,57,87,362
20113,0,0,0,0
20114,8,32,62,337
20115,18,45,45,45
20116,1,23,46,319
20117,30,60,90,365
20118,0,5,5,219
20119,19,43,69,339
20120,0,1,31,121
20121,11,34,34,42
20122,30,60,90,365
20123,0,2,32,307
20124,30,60,90,365
20125,5,5,23,23
20126,6,33,62,335
20127,30,60,90,90
20128,6,22,44,61
20129,2,2,2,2
20130,17,34,51,133
20131,0,0,0,123
20132,27,54,82,357
20133,0,0,0,0
20134,0,0,17,107
20135,0,0,0,0
20136,14,29,44,130
20137,29,58,88,362
20138,8,21,51,177
20139,26,56,86,356
20140,0,0,0,0
20141,30,60,90,365
20142,14,20,20,20
20143,0,0,0,0
20144,30,31,31,274
20145,24,54,83,83
20146,18,18,18,18
20147,19,34,53,307
20148,14,35,64,64
20149,10,40,70,344
20150,13,32,62,151
20151,20,41,71,341
20152,30,60,89,89
20153,15,35,35,35
20154,13,21,37,225
20155,3,20,50,59
20156,26,56,86,178
20157,16,41,59,273
20158,30,60,90,365
20159,0,1,30,30
20160,11,25,37,305
20161,15,36,50,317
20162,25,47,76,137
20163,0,11,40,40
20164,16,35,59,59
20165,0,0,0,132
20166,30,60,90,364
20167,6,23,52,52
20168,30,60,89,89
20169,0,0,0,0
20170,1,1,1,1
20171,0,7,16,66
20172,14,26,56,145
20173,28,58,88,236
20174,29,59,89,364
20175,25,55,76,165
20176,0,0,0,175
20177,23,53,83,358
20178,7,31,57,332
20179,0,0,0,115
20180,21,51,80,80
20181,22,43,64,82
20182,2,32,62,337
20183,30,60,90,365
20184,17,45,74,74
20185,9,11,41,316
20186,9,39,63,222
20187,8,8,8,235
20188,29,59,89,364
20189,0,15,45,273
20190,0,0,0,0
20191,20,45,74,74
20192,25,50,80,351
20193,27,57,86,86
20194,11,25,53,142
20195,0,0,0,0
20196,4,4,4,189
20197,12,41,70,70
20198,0,0,0,214
20199,20,50,75,75
20200,30,60,90,364
20201,7,35,64,64
20202,2,32,62,337
20203,8,34,56,145
20204,0,0,0,0
20205,14,26,26,84
20206,15,44,63,150
20207,6,34,63,63
20208,7,7,8,275
20209,0,29,59,334
20210,0,15,30,289
20211,29,59,89,364
20212,9,9,9,130
20213,0,0,0,0
20214,29,54,73,348
20215,10,37,67,221
20216,4,32,62,143
20217,24,50,80,235
20218,29,59,89,179
20219,30,60,90,365
20220,27,57,87,353
20221,1,9,37,37
20222,16,46,76,348
20223,0,0,0,0
20224,28,58,88,178
20225,14,31,52,325
20226,15,45,75,350
20227,14,31,57,144
20228,16,32,46,300
20229,30,60,90,365
20230,12,35,65,155
20231,11,37,62,62
20232,30,60,90,365
20233,21,50,79,353
20234,9,9,9,277
20235,6,19,30,109
20236,23,53,83,83
20237,19,43,73,163
20238,29,59,89,179
20239,3,3,3,65
20240,4,9,18,18
20241,11,33,63,326
20242,28,56,86,355
20243,13,43,63,63
20244,11,33,63,326
20245,24,27,42,42
20246,0,30,60,214
20247,23,50,80,80
20248,14,44,74,342
20249,13,38,68,68
20250,11,33,63,326
20251,28,52,82,357
20252,7,7,7,279
20253,7,16,16,275
20254,30,60,90,365
20255,19,49,49,49
20256,30,40,40,303
20257,7,27,47,47
20258,28,58,88,88
20259,0,0,0,0
20260,24,40,70,345
20261,17,45,68,343
20262,22,52,74,348
20263,25,55,85,175
20264,13,31,61,296
20265,29,45,61,151
20266,5,5,7,90
20267,4,4,20,295
20268,16,46,76,76
20269,0,5,35,308
20270,26,47,61,325
20271,17,32,62,152
20272,0,0,0,0
20273,29,56,81,356
20274,6,17,17,274
20275,25,55,85,175
20276,0,0,0,0
20277,30,60,90,365
20278,24,54,84,359
20279,29,59,89,364
20280,12,24,46,179
20281,0,27,57,325
20282,21,51,75,350
20283,4,10,20,279
20284,17,41,58,325
20285,30,60,90,365
20286,10,21,49,49
20287,25,55,85,85
20288,0,7,37,43
20289,14,14,14,197
20290,22,52,82,172
20291,27,57,82,357
20292,30,60,90,365
20293,17,47,77,167
20294,26,56,86,361
20295,12,23,23,287
20296,17,47,77,77
20297,0,15,45,320
20298,22,46,76,340
20299,1,1,4,4
20300,19,49,79,348
20301,8,29,51,326
20302,0,0,30,67
20303,10,16,33,115
20304,0,0,0,0
20305,20,50,80,355
20306,18,48,78,353
20307,29,59,89,179
20308,28,58,88,363
20309,2,32,62,332
20310,30,60,90,365
20311,29,59,89,179
20312,29,56,86,361
20313,0,4,17,17
20314,25,55,84,356
20315,0,0,0,0
20316,0,0,5,5
20317,1,27,42,307
20318,28,58,88,178
20319,30,60,90,365
20320,15,38,53,295
20321,4,13,18,274
20322,13,16,16,16
20323,0,0,0,0
20324,0,3,3,3
20325,15,31,49,214
20326,16,35,37,312
20327,30,60,90,365
20328,13,32,39,288
20329,28,58,88,363
20330,22,41,48,296
20331,11,17,17,279
20332,0,0,0,0
20333,23,49,72,77
20334,15,38,59,139
20335,0,29,43,318
20336,29,59,89,332
20337,11,11,11,11
20338,22,23,23,23
20339,20,34,43,269
20340,0,8,8,8
20341,24,54,84,240
20342,29,59,89,364
20343,0,0,15,15
20344,29,59,68,68
20345,0,0,0,0
20346,30,60,90,179
20347,0,0,0,236
20348,0,0,0,88
20349,15,15,15,15
20350,1,31,61,336
20351,21,42,59,318
20352,1,27,44,319
20353,30,60,90,365
20354,0,1,31,121
20355,16,26,26,237
20356,19,46,66,330
20357,28,58,88,363
20358,20,41,52,304
20359,30,60,90,365
20360,0,0,0,261
20361,29,56,85,353
20362,27,57,70,336
20363,28,58,88,363
20364,15,35,43,293
20365,30,60,90,365
20366,30,50,72,340
20367,30,60,90,365
20368,9,9,9,239
20369,16,44,74,346
20370,8,8,8,92
20371,30,60,90,365
20372,15,40,70,76
20373,22,52,82,357
20374,0,0,0,122
20375,30,60,90,365
20376,30,60,90,365
20377,0,0,0,0
20378,19,39,50,325
